person_id,year,id_s_fr,age,female,perf_a,perf_b,perf_c,status,avg_absences
80907,2012,3000010288.0,49.0,0.0,,,,Active,8.338813799999999
80907,2013,3000010288.0,50.0,0.0,-1.174186049,,-0.86349756,Active,7.950976400000001
80907,2014,3000010288.0,51.0,0.0,-0.926763546,,-0.34925517,Active,9.0077009
80907,2015,3000010288.0,52.0,0.0,-1.1275943290000001,,-0.49970299,Active,1.6001276000000002
81013,2015,3000010318.0,38.0,0.0,,,,Active,1.4948095
81052,2012,,34.0,1.0,,,,,8.022377
81052,2013,,35.0,1.0,,,,,8.338981599999999
81052,2014,,36.0,1.0,,,,,8.2997227
81057,2012,3000010316.0,33.0,1.0,,,,Active,8.2769775
81057,2013,3000010316.0,34.0,1.0,,,,Active,8.6428146
81057,2014,3000010316.0,35.0,1.0,,,,Active,8.590217599999999
81071,2012,3000010685.0,37.0,0.0,,,,Active,8.682169900000002
81071,2013,3000010179.0,38.0,0.0,0.9797761220000001,,0.97977614,Active,8.5125771
81071,2014,,39.0,0.0,,,,,8.0369434
81100,2012,3000010324.0,46.0,0.0,,,,Active,8.618364300000001
81100,2013,3000010324.0,47.0,0.0,0.7552463220000001,,0.67659831,Active,8.7686281
81100,2014,3000010324.0,48.0,0.0,0.791990601,,0.74705946,Active,8.074152
81100,2015,3000010324.0,49.0,0.0,1.057101302,,0.87144732,Active,2.0437026
81181,2015,3000010323.0,40.0,1.0,,,,Active,1.7283826
81219,2012,3000010106.0,41.0,0.0,,,,,8.681283
81219,2013,3000010106.0,42.391304,0.0,0.17385111399999997,,0.17385112,Active,8.232098599999999
81219,2014,3000010106.0,43.0,0.0,-1.5326738659999999,,-0.51246548,Active,8.2940712
81219,2015,3000010106.0,44.0,0.0,-0.444417014,,-0.14136465,Active,1.9959228
81262,2012,,34.0,1.0,,,,Active,8.3934135
81262,2013,,35.0,1.0,0.135579249,,0.13557926,Active,8.488314599999999
81262,2014,,36.0,1.0,-0.139804932,-0.498089185,-0.62331229,Active,8.8265142
81262,2015,,37.0,1.0,0.050533942000000005,-0.227128551,-0.51245487,Active,1.5776036
81271,2012,,40.0,1.0,,,,,8.0072145
81271,2013,3000010362.0,41.0,1.0,,,,Active,8.1967783
81271,2014,,42.0,1.0,0.60542957,,0.74770725,Inactive,8.322403900000001
81271,2015,,43.0,1.0,,,,Inactive,2.0021555
81318,2012,3000010316.0,35.0,0.0,,,,Active,8.3266592
81318,2013,3000010316.0,36.0,0.0,0.37613183,-1.350594035,-0.87121785,Active,8.7706051
81318,2014,3000010316.0,37.0,0.0,0.381026995,-0.9694091,-0.31539473,Active,8.2613363
81318,2015,3000010316.0,38.0,0.0,-0.382476066,-0.545958038,-0.61193764,Active,1.8323605
81323,2012,3000010291.0,36.0,1.0,,,,Active,8.356966
81323,2013,3000010291.0,37.0,1.0,0.546526727,,0.54652673,Active,8.1034842
81323,2014,3000010291.0,38.0,1.0,0.870066227,,0.017696338,Active,8.8360138
81323,2015,3000010291.0,39.0,1.0,1.1445014340000002,,0.66811091,Active,1.2520958
81376,2012,3000010323.0,50.0,1.0,,,,Active,8.453399699999999
81376,2013,3000010323.0,51.0,1.0,-0.11701852199999999,,-0.11701852,Active,8.9043016
81376,2014,3000010193.0,52.0,1.0,-0.056243944000000004,,0.28734237,Active,8.629878
81376,2015,3000010323.0,53.0,1.0,0.41496966,-0.501412981,0.15948063,Active,1.7197782
81391,2012,3000010362.0,36.0,1.0,,,,Active,8.1606512
81391,2013,3000010362.0,37.0,1.0,0.118342919,,0.11834291,Active,8.4174643
81391,2014,3000010362.0,38.0,1.0,0.391632538,-1.869837771,0.85460663,Active,8.7420731
81391,2015,3000010362.0,39.0,1.0,0.032357879,-2.7717257710000003,-0.21637739,Active,1.8416477
81403,2012,3000010287.0,35.0,1.0,,,,Active,8.384005499999999
81403,2013,3000010103.0,36.0,1.0,1.650650786,,1.6506509,Active,8.568496699999999
81403,2014,3000010103.0,37.0,1.0,0.871196057,,0.64945239,Active,8.316638000000001
81403,2015,3000010103.0,38.0,1.0,0.584511201,,0.8589583,Active,2.0201461
81415,2014,,56.0,1.0,,,,,8.5711355
81415,2015,3000010382.0,57.0,1.0,,,,Active,1.1492965
81432,2012,3000010161.0,35.0,1.0,,,,Active,8.743763000000001
81432,2013,3000010225.0,36.0,1.0,-0.37302551,,-0.37302551,Active,8.7007408
81432,2014,3000010161.0,37.0,1.0,-1.0708235529999999,,-1.1497198,Active,8.1582766
81432,2015,3000010161.0,38.0,1.0,-0.553435925,,-0.33553934,Inactive,1.9034933
81439,2012,,38.0,1.0,,,,Inactive,8.3769703
81439,2013,,40.0,1.0,,,,,8.506491699999998
81439,2014,,40.0,1.0,,,,,8.4108315
81495,2012,3000010309.0,56.0,1.0,,,,Active,7.906083099999999
81495,2013,3000010288.0,57.0,1.0,-1.844794916,,-1.8447949,Active,8.776317599999999
81495,2014,3000010288.0,58.0,1.0,-0.560260505,,-0.56026047,Active,8.908201199999999
81495,2015,3000010288.0,59.0,1.0,0.358280249,,0.35828027,Active,1.2316948
81521,2012,3000010134.0,44.0,1.0,,,,Active,8.7447252
81521,2013,3000010134.0,45.0,1.0,0.096170566,,0.096170567,Active,8.1515017
81521,2014,3000010134.0,46.0,1.0,0.038058801,,-0.7206279,Active,8.7907095
81521,2015,3000010134.0,47.0,1.0,-0.347940078,,-0.62473494,Active,1.7290502
81540,2012,3000010309.0,47.0,1.0,,,,Active,8.116607700000001
81540,2013,3000010309.0,48.0,1.0,,,,Active,8.2331963
81540,2014,3000010309.0,49.0,1.0,,,,Active,8.2094488
81540,2015,3000010309.0,50.0,1.0,,0.39180194399999996,0.39180195,Active,1.6715862000000001
81563,2014,3000010180.0,44.0,0.0,,,,Active,8.196205099999998
81593,2012,3000010291.0,45.0,1.0,,,,Active,8.3743811
81593,2013,3000010135.0,46.0,1.0,,,,Active,8.3654795
81593,2014,3000010291.0,47.0,1.0,0.569966799,,0.86760044,Active,8.669422099999998
81593,2015,3000010291.0,48.0,1.0,0.276911261,-0.851497965,0.21369688,Active,1.8365581000000002
81610,2012,,56.0,1.0,,,,Inactive,8.6163359
81610,2013,3000010358.0,57.0,1.0,,,,Active,8.2006865
81610,2014,3000010309.0,58.0,1.0,-1.106916156,,-1.3908377,Active,8.413909
81610,2015,3000010000.0,59.0,1.0,,,,Active,1.3342603000000002
81623,2012,3000010362.0,44.0,0.0,,,,Active,8.596353500000001
81623,2013,3000010362.0,45.0,0.0,1.819018715,,1.8190186,Active,7.9783993
81623,2014,3000010362.0,46.0,0.0,0.772353379,,-0.29475209,Active,8.1003828
81623,2015,3000010362.0,47.0,0.0,1.128384182,,0.34620905,Active,2.0185506
81639,2014,3000010318.0,45.0,0.0,,,,Active,8.8525896
81639,2015,3000010318.0,46.0,0.0,-0.9997797279999999,,-0.96238667,Active,1.1326585
81642,2012,3000010318.0,51.0,1.0,,,,,8.671323800000001
81642,2013,3000010318.0,52.0,1.0,,,,,8.6429739
81642,2014,1008330029.0,53.0,1.0,,-0.244672821,-0.24467282,Active,8.9074364
81662,2012,3000010318.0,43.0,1.0,,,,Active,7.9483204
81662,2013,3000010318.0,44.0,1.0,-1.297777763,,-1.2977778,Active,8.9112988
81662,2014,3000010318.0,45.0,1.0,-0.993845647,0.058346042,-0.49328613,Active,8.9679766
81662,2015,3000010318.0,46.0,1.0,-0.489710263,0.738974485,-0.32991883,Active,2.0169001
81678,2012,3000010155.0,48.0,1.0,,,,Active,8.4879189
81678,2013,3000010155.0,49.0,1.0,0.041572111,,0.041572113,Active,8.439421699999999
81678,2014,3000010155.0,50.0,1.0,0.039184882000000004,1.005522361,0.56577098,Active,8.3578262
81678,2015,3000010155.0,51.0,1.0,-0.740798328,0.647273468,-0.88251489,Active,1.6533417000000001
81679,2012,3000010152.0,46.0,1.0,,,,Active,8.0888557
81679,2013,3000010152.0,47.0,1.0,0.8128014259999999,,0.62059677,Active,8.4197588
81679,2014,3000010152.0,48.0,1.0,0.565303903,,0.6562084,Active,8.3844461
81679,2015,3000010152.0,49.010929,1.0,0.159571236,,0.15957125,Active,1.3564901000000003
81712,2012,3000010625.0,43.0,0.0,,,,Active,8.769403500000001
81712,2013,3000010625.0,44.0,0.0,0.28010209999999996,,0.37086546,Active,8.6313648
81712,2014,3000010625.0,45.0,0.0,-0.253913341,,-1.259357,Active,8.2644863
81712,2015,3000010625.0,46.0,0.0,-0.8435196309999999,,-0.17555387,Active,1.9035881000000001
81733,2012,3000010354.0,36.0,1.0,,,,Active,8.350497200000001
81733,2013,3000010354.0,37.0,1.0,-0.555798379,,-0.55579835,Active,8.3785925
81733,2014,3000010354.0,38.0,1.0,-0.570137865,,-0.14326604,Active,8.4073687
81733,2015,3000010354.0,39.0,1.0,0.527392166,,0.17287266,Active,1.1540431999999998
81745,2015,3000010360.0,39.0,0.0,,,,Active,1.3269799
81821,2012,3000010354.0,36.0,1.0,,,,Active,8.2599382
81821,2013,3000010354.0,37.0,1.0,,,,Active,8.7016859
81821,2014,3000010354.0,38.0,1.0,,,,Active,8.966978999999998
81821,2015,3000010354.0,39.0,1.0,1.7231208269999998,,1.7231208,Active,1.3336331
81988,2012,3000010190.0,34.0,1.0,,,,Active,8.243291900000001
81988,2013,3000010190.0,35.0,1.0,1.229180218,0.380922329,0.57364035,Active,7.9971237
81988,2014,3000010190.0,36.0,1.0,0.371951061,-0.448759536,0.13571821,Active,8.3995495
82080,2012,3000010318.0,33.0,1.0,,,,Active,8.7093363
82080,2013,3000010193.0,34.0,1.0,,,,Active,8.4996681
82080,2014,,36.0,1.0,,,,,8.835537
82216,2012,3000010165.0,40.0,1.0,,,,Active,8.389159199999998
82216,2013,3000010165.0,41.0,1.0,-0.912095973,-1.033745008,-0.91609347,Active,8.7044048
82216,2014,3000010165.0,42.0,1.0,0.235661354,-2.153118081,-0.85716856,Active,8.6886759
82216,2015,3000010165.0,43.0,1.0,-0.302084323,,-0.51291996,Active,1.7409011000000003
82327,2015,7041780010.0,38.0,0.0,,,,,
82339,2012,3000010167.0,33.0,1.0,,,,,8.119787200000001
82339,2013,3000010167.0,34.0,1.0,-0.194975462,0.043249774000000005,0.002768894,Active,8.598494500000001
82339,2014,3000010167.0,35.0,1.0,0.299351988,,0.5828253,Active,8.4850502
82437,2012,3000010380.0,39.0,1.0,,,,Active,8.023675
82437,2013,3000010380.0,41.0,1.0,0.43906812700000003,,0.43906814,,8.038516
82437,2014,3000010380.0,41.0,1.0,,,,,8.9991446
82551,2012,3000010290.0,32.0,1.0,,,,Active,7.993183599999999
82551,2013,3000010290.0,33.0,1.0,1.090611861,-0.217007575,0.27460152,Active,8.6744261
82551,2014,3000010290.0,34.0,1.0,0.326884015,,0.68829262,Active,8.682183300000002
82593,2012,,64.0,1.0,,,,,8.545949900000002
82593,2013,,65.0,1.0,,,,,8.2025223
82593,2014,,66.0,1.0,,,,,8.060244599999999
82605,2014,3000010288.0,36.0,1.0,,,,Active,8.5881939
82730,2012,3000010360.0,36.0,0.0,,,,Active,8.3345442
82730,2013,3000010360.0,37.0,0.0,,,,Active,8.384567299999999
82730,2014,3000010360.0,38.0,0.0,,,,,8.2513504
82735,2012,3000010175.0,34.0,1.0,,,,Active,8.683463099999999
82735,2013,3000010175.0,35.0,1.0,-0.295947505,,-0.14969519,Active,8.6651087
82735,2014,3000010175.0,36.0,1.0,-0.15725082099999999,,0.61580396,Active,8.87006
82735,2015,3000010175.0,37.0,1.0,1.031466553,,0.71319568,Active,1.7949009999999999
82833,2014,3000010179.0,34.0,1.0,,,,Active,8.610830300000002
82833,2015,3000010179.0,35.0,1.0,-0.873199739,0.11778659699999999,-0.77842289,Active,1.5279878
82851,2012,,33.0,1.0,,,,Active,8.7156715
82851,2013,,34.0,1.0,,,,Active,8.835386300000001
82851,2014,,35.0,1.0,-0.368509101,,-0.85829735,,8.0424366
82892,2012,3000010625.0,33.0,0.0,,,,,7.97543
82892,2013,3000010625.0,34.0,0.0,,-0.89458723,-0.89909947,Active,8.3554325
82892,2014,3000010625.0,35.0,0.0,-0.41662436799999997,-0.268151321,-0.34687603,Active,8.474426300000001
82892,2015,3000010625.0,36.0,0.0,0.012236996000000002,-0.255690348,-0.03235428,Active,1.8578404
82903,2012,3000010282.0,34.0,1.0,,,,Active,8.7535095
82903,2013,3000010282.0,35.0,1.0,-0.139819219,,0.11693134,Active,7.9868507
82903,2014,3000010179.0,36.0,1.0,-1.525722943,-1.3857486780000001,-0.61064631,Active,8.2093458
82903,2015,3000010179.0,37.0,1.0,-1.8477344919999998,,-1.3331158,Active,1.3649183999999999
82949,2012,3000010175.0,33.0,0.0,,,,Active,8.524847
82949,2013,3000010175.0,34.0,0.0,0.789671951,,0.64920306,Active,8.357718499999999
82949,2014,3000010175.0,35.0,0.0,-0.807731365,,0.65453529,Active,8.2443981
82949,2015,3000010175.0,36.0,0.0,0.195669048,,0.84321165,Active,1.5339326000000002
83100,2015,,36.0,0.0,,,,Active,2.0117221
83393,2012,3000010179.0,32.0,1.0,,,,Active,7.9485807
83393,2013,3000010179.0,33.0,1.0,0.713254396,,0.62489539,Active,8.585831599999999
83393,2014,3000010179.0,34.0,1.0,0.33877807200000004,,0.4809489,Active,8.6877565
83393,2015,3000010179.0,35.0,1.0,,,,Active,1.8760196
83403,2012,3000010300.0,33.0,1.0,,,,Active,8.6292353
83403,2013,3000010300.0,34.0,1.0,2.8913580619999997,,2.8913581,Active,7.976657400000001
83403,2014,,35.0,1.0,2.4541591990000002,,1.3582525,Active,8.502480499999999
83403,2015,,36.0,1.0,,,,Active,1.9239593999999998
83442,2012,3000010135.0,53.0,1.0,,,,Active,8.0012665
83442,2013,3000010135.0,54.0,1.0,-0.23726860100000002,,-0.23726861,Active,8.507897400000001
83442,2014,3000010135.0,55.0,1.0,-0.34849973799999995,,-0.34849975,Active,8.9106874
83472,2015,,40.0,1.0,,,,Active,2.0511459999999997
83518,2012,3000010368.0,57.0,1.0,,,,Active,8.448843
83518,2013,3000010368.0,58.0,1.0,0.358083119,,0.35808313,Active,8.29809
83518,2014,3000010368.0,59.0,1.0,0.15335908,,0.15335907,Active,8.9509726
83518,2015,3000010368.0,60.0,1.0,-0.873100698,,-0.8731007,Active,2.0453589
83576,2012,3000010324.0,33.0,1.0,,,,Active,7.9726162
83576,2013,3000010324.0,34.0,1.0,1.217685159,,1.2875751,Active,7.953643799999999
83576,2014,3000010324.0,35.0,1.0,0.60458568,,0.39906698,Active,8.9084272
83576,2015,3000010324.0,36.0,1.0,0.441649335,,0.44303671,Active,1.4751272
83643,2012,3000010170.0,38.0,1.0,,,,Active,8.277946499999999
83643,2013,,39.0,1.0,0.890843223,-0.079371441,0.10330278,,8.7090712
83643,2014,,40.0,1.0,,,,,8.647215800000001
83758,2012,3000010364.0,34.0,0.0,,,,Active,8.4488163
83758,2013,3000010364.0,35.0,0.0,1.1673097479999999,,1.1673098,Active,8.132268
83758,2014,3000010364.0,36.0,0.0,2.047291689,,1.8635814,Active,8.1822863
83758,2015,3000010364.0,37.0,0.0,1.042533214,,1.2222723,Active,1.3912208000000001
83780,2012,3000010179.0,39.0,1.0,,,,,8.1713963
83780,2013,3000010179.0,40.0,1.0,0.547598471,0.668579296,0.58445722,Active,8.0186024
83780,2014,3000010179.0,41.0,1.0,,,,,8.3010502
83849,2012,3000010362.0,44.0,1.0,,,,Active,8.708886099999999
83849,2013,3000010362.0,45.0,1.0,,,,Active,8.5942278
83849,2014,3000010362.0,46.0,1.0,,,,Active,8.2897091
83849,2015,3000010362.0,47.0,1.0,,,,Active,1.6565455000000002
83857,2012,3000010857.0,34.0,1.0,,,,Active,8.2363224
83857,2013,3000010857.0,35.0,1.0,0.586208589,,0.58620858,Active,8.678415300000001
83857,2014,3000010857.0,36.0,1.0,0.486171874,,0.48617184,Active,8.2692432
83857,2015,3000010857.0,37.0,1.0,0.647674038,,0.64767402,Active,1.8492088
83868,2012,,59.0,0.0,,,,Inactive,8.496317900000001
83868,2013,3000010363.0,60.0,0.0,,,,Active,8.7170734
83868,2014,3000010316.0,61.0,0.0,-4.477819645,-1.92852837,-3.7842422,,8.1448231
83905,2012,3000010103.0,35.0,1.0,,,,,7.9784975000000005
83905,2013,3000010103.0,36.0,1.0,,,,Active,8.0898848
83905,2014,3000010103.0,37.0,1.0,-0.447192796,-0.21195086600000002,-0.30867666,Active,8.2380323
83905,2015,3000010103.0,38.0,1.0,-1.448880718,-0.477462156,-0.77877623,Active,1.3339319
83938,2012,3000010354.0,38.0,1.0,,,,Active,8.3556957
83938,2013,3000010354.0,39.0,1.0,0.6522769660000001,,0.65227699,Active,8.5295677
83938,2014,3000010354.0,40.0,1.0,-0.24728200000000003,,0.94657177,Active,8.0460777
83938,2015,3000010354.0,41.0,1.0,1.167496039,,1.1613768,Active,1.6700834999999998
83954,2013,3000010134.0,35.0,0.0,,,,Active,8.1617365
83954,2014,3000010134.0,36.0,0.0,0.183360999,,-0.20489074,Active,8.9409075
83962,2013,3000010368.0,34.0,0.0,,,,Active,8.3805466
83962,2014,3000010368.0,35.0,0.0,0.142622398,1.264624721,0.65867782,Active,8.626272199999999
83962,2015,3000010368.0,36.0,0.0,1.5835286569999998,0.9343142609999999,0.70137405,Active,1.6093867
83986,2012,3000010282.0,34.0,1.0,,,,Active,8.1540709
83986,2013,3000010282.0,35.0,1.0,0.445478115,-1.112546578,0.043877792,Active,8.0063772
83986,2014,3000010282.0,36.0,1.0,1.043031032,0.041430746,0.20325385,Active,8.2401953
83986,2015,3000010282.0,37.0,1.0,0.6181462129999999,-0.023609616,0.42144385,Active,1.5580934
84028,2012,3000010179.0,37.0,1.0,,,,Active,7.902463900000001
84028,2013,3000010179.0,38.0,1.0,-1.053061657,,-1.0530617,Active,8.8089867
84028,2014,3000010179.0,40.0,1.0,,,,,8.3305559
84083,2012,3000010309.0,34.0,1.0,,,,,8.2384977
84083,2013,3000010309.0,35.0,1.0,,,,,8.199955000000001
84083,2014,3000010309.0,36.0,1.0,,,,,9.0045147
84146,2012,3000010193.0,60.0,1.0,,,,Active,8.7573271
84146,2013,3000010193.0,61.0,1.0,0.062145689000000004,,0.062145691,Active,8.5445929
84146,2014,3000010193.0,62.0,1.0,-0.16846814899999998,,-0.16846815,Active,8.0365667
84146,2015,3000010193.0,63.0,1.0,-0.148780768,,-0.14878076,Active,1.5127928
84163,2014,,,,,,,Active,8.9575796
84208,2012,3000010256.0,33.0,1.0,,,,Active,8.3096619
84208,2013,3000010256.0,34.0,1.0,0.00325325,,0.00325325,Active,8.715661
84208,2014,3000010256.0,35.0,1.0,0.045044586,,0.21131586,Active,8.2921057
84208,2015,3000010256.0,36.0,1.0,0.727385852,,0.31615511,Active,1.4308716000000001
84244,2012,3000010144.0,31.0,1.0,,,,Active,8.5545921
84244,2013,3000010144.0,32.0,1.0,0.938646856,,0.93864685,Active,8.4140177
84244,2014,3000010144.0,33.0,1.0,0.027101226000000003,,0.027101226,Active,8.871027
84244,2015,3000010144.0,34.0,1.0,-0.406402053,,-0.40640208,Inactive,1.3192711000000001
84256,2015,3000010309.0,56.0,0.0,,,,Active,1.3374563
84269,2012,3000010380.0,55.0,1.0,,,,Active,8.5148144
84269,2013,3000010380.0,56.0,1.0,-0.56500763,,-0.56500763,Active,8.300663
84269,2014,3000010368.0,57.073528,1.0,-0.083759328,,0.53396636,Active,8.498104099999999
84269,2015,3000010380.0,58.0,1.0,0.328465987,,0.328466,Active,1.1752411
84336,2015,3000010225.0,53.0,1.0,,,,Active,1.6425453
84364,2012,3000010354.0,41.0,1.0,,,,Active,8.858802800000001
84364,2013,3000010354.0,42.0,1.0,0.801377757,,0.80137777,Active,8.740288699999999
84364,2014,3000010354.0,43.0,1.0,0.128421018,,0.67778015,Active,8.0928812
84364,2015,3000010354.0,44.0,1.0,0.829125648,,0.83170956,Active,1.5548348
84366,2015,7040670020.0,40.0,1.0,,,,Active,1.6377436
84422,2012,3000010190.0,46.0,0.0,,,,Active,8.8730478
84422,2013,3000010190.0,47.0,0.0,0.428268285,,0.27733317,Active,8.7124987
84422,2014,3000010190.0,48.0,0.0,0.04458338,,0.15051387,Active,8.455601699999999
84422,2015,3000010190.0,49.0,0.0,-0.47491966700000005,,-0.48325938,Active,1.5985986
84429,2014,,39.0,1.0,,,,,8.430974
84429,2015,,40.0,1.0,,,,Active,1.2460166000000001
84536,2012,3000010161.0,63.0,1.0,,,,Active,8.072908400000001
84563,2015,3000010107.0,43.0,1.0,,,,Active,1.4586666000000001
84572,2012,,49.0,1.0,,,,,8.5092421
84572,2013,,50.0,1.0,,,,Active,8.8850012
84572,2014,,51.0,1.0,0.147684992,,0.14768499,Active,8.110087400000001
84572,2015,3000010857.0,52.0,1.0,0.71390429,,0.71390426,Active,1.8467232
84609,2012,3000010625.0,33.0,1.0,,,,Active,8.4421816
84609,2013,3000010625.0,34.0,1.0,0.82171385,-0.138644971,0.58722544,Active,8.0766945
84609,2014,3000010625.0,35.0,1.0,1.58690042,-1.722358314,0.17993557,Active,9.005495100000001
84609,2015,3000010625.0,36.0,1.0,0.642580382,-0.18864519800000001,0.38577649,Active,1.9906188999999999
84614,2014,3000010160.0,38.0,1.0,,,,Active,8.2533102
84617,2012,3000010105.0,49.0,1.0,,,,Active,8.6862135
84617,2013,3000010105.0,50.0,1.0,0.961223705,,0.96122372,Active,8.3752337
84617,2014,3000010105.0,51.0,1.0,0.42942230600000003,,0.66422576,Active,8.285241099999999
84617,2015,3000010105.0,52.0,1.0,0.080201137,,0.32477406,Active,1.7018642
84621,2012,3000010360.0,34.0,1.0,,,,,8.8141661
84621,2013,3000010360.0,35.0,1.0,,,,,8.3764486
84621,2014,3000010360.0,36.0,1.0,,,,,8.2054081
84623,2012,3000010362.0,35.0,0.0,,,,Active,8.8617935
84623,2013,3000010362.0,36.0,0.0,-1.220492376,,-1.2204924,Active,8.4388618
84623,2014,3000010352.0,37.0,0.0,-1.074604578,,-0.20529768,Active,9.0240049
84623,2015,3000010362.0,38.0,0.0,-0.37074785899999996,,-0.039062209,Active,1.8040726000000002
84660,2012,3000010190.0,64.0,1.0,,,,Active,8.2228251
84660,2013,3000010190.0,65.0,1.0,,,,Active,8.7068043
84660,2014,3000010190.0,66.0,1.0,,,,Active,8.653979300000001
84699,2012,3000010249.0,33.0,1.0,,,,Active,8.6510639
84699,2013,3000010249.0,34.0,1.0,-0.137760241,,-0.13776024,Active,8.593627900000001
84699,2014,3000010249.0,35.0,1.0,-0.773649343,,-0.75520355,Active,8.346063599999999
84699,2015,3000010249.0,36.0,1.0,-0.576667859,,-0.82089329,Active,1.42641
84720,2012,3000010021.0,43.0,1.0,,,,Active,7.9947386
84720,2013,3000010021.0,44.0,1.0,,,,Active,7.975503
84720,2014,3000010021.0,45.0,1.0,0.273525253,,0.27352524,Active,8.939357800000002
84720,2015,3000010021.0,46.0,1.0,1.405680315,,1.4056803,Active,1.6809188999999998
84830,2012,3000010175.0,31.0,1.0,,,,Active,8.155858
84830,2013,3000010175.0,32.0,1.0,-0.056528493,,-0.32166776,Active,8.5497246
84830,2014,3000010175.0,33.0,1.0,-0.152610641,,-0.22448848,Active,8.659371400000001
84830,2015,3000010175.0,34.0,1.0,-0.994681237,,-0.90529448,Active,1.5165865
84839,2015,3000010151.0,48.0,1.0,,,,Active,1.7718397000000001
84981,2012,3000010105.0,53.0,0.0,,,,Active,8.3939734
84981,2013,3000010256.0,54.0,0.0,0.059424421,,0.059424423,Active,8.8059778
84981,2014,3000010105.0,55.0,0.0,-2.097383073,-0.303654687,-0.79121828,Active,8.227458
84981,2015,3000010105.0,56.0,0.0,-1.219883356,,-1.2123758,Active,1.1956981000000002
85023,2012,3000010311.0,35.0,1.0,,,,,8.8393021
85023,2013,3000010311.0,36.0,1.0,,,,,8.4440804
85023,2014,3000010311.0,37.0,1.0,,,,,8.8948202
85061,2012,3000010170.0,41.0,1.0,,,,Active,8.3258095
85061,2013,3000010170.0,42.0,1.0,2.202353666,,2.2023537,Active,8.2978516
85061,2014,3000010170.0,43.0,1.0,2.12770912,,0.45087415,Active,8.1127529
85061,2015,3000010170.0,44.0,1.0,0.9133767540000001,0.37185856899999997,0.40993223,Active,1.1745281
85071,2012,3000010382.0,44.0,0.0,,,,Active,8.5653963
85080,2012,3000010291.0,45.0,1.0,,,,Active,8.7530298
85080,2013,3000010291.0,46.0,1.0,0.391733017,,0.39173302,Inactive,8.3165112
85080,2014,3000010291.0,47.0,1.0,,,,Active,8.4879894
85080,2015,,48.0,1.0,,,-0.90593278,,
85087,2012,3000010318.0,33.0,0.0,,,,Active,8.636923800000002
85087,2013,3000010318.0,34.0,0.0,-0.19501257800000002,,-0.19501257,Active,8.2194824
85087,2014,,35.0,0.0,,,,Active,8.2315159
85087,2015,,36.0,0.0,,,,Active,1.2529061000000001
85139,2012,3000010119.0,52.0,0.0,,,,Active,8.5017309
85139,2013,3000010119.0,53.0,0.0,0.19006993,-1.50889375,-1.2789041,Active,7.935336099999999
85139,2014,3000010119.0,54.0,0.0,0.795200439,-0.07392467,-1.2817489,Active,8.813528100000001
85139,2015,3000010119.0,55.0,0.0,-0.036808178,-1.166347794,-1.2195386,Active,1.6768063000000002
85151,2015,3000010134.0,43.0,0.0,,,,Active,1.9218131
85162,2012,3000010260.0,50.0,1.0,,,,Active,8.609346400000002
85162,2013,3000010260.0,51.0,1.0,0.815621404,,0.48931375,Active,8.3198318
85162,2014,3000010260.0,52.0,1.0,1.5384209969999998,,0.18007731,Active,8.6868019
85162,2015,3000010260.0,53.0,1.0,0.951715174,,0.80072689,Active,1.4786861999999998
85333,2012,3000010190.0,32.0,1.0,,,,Active,8.3674555
85333,2013,3000010190.0,33.0,1.0,0.698906976,-0.136849868,0.40418032,Active,8.777873
85333,2014,3000010190.0,34.0,1.0,0.371201725,,0.36437842,Active,8.723038699999998
85333,2015,3000010190.0,35.0,1.0,0.48661441899999996,,0.42612794,Active,1.9617041000000002
85393,2012,3000010316.0,37.0,1.0,,,,Active,8.763351400000001
85393,2013,3000010316.0,38.0,1.0,,,,Active,8.6879921
85393,2014,3000010316.0,39.0,1.0,,,,Active,8.8150244
85393,2015,3000010316.0,40.0,1.0,,,,Active,1.4996673999999999
85400,2015,3000010318.0,36.0,1.0,,,,Active,1.6185585
85565,2012,3000010175.0,40.0,1.0,,,,Active,7.937005
85565,2013,3000010175.0,41.0,1.0,0.219590485,,0.21959049,Active,8.5366478
85565,2014,3000010175.0,42.0,1.0,-0.03154004,,-0.88063401,Active,8.8909969
85565,2015,3000010175.0,43.0,1.0,0.506661896,,0.16158135,Active,1.5946833
85746,2012,3000010107.0,36.0,0.0,,,,Active,8.3630772
85746,2013,3000010107.0,37.0,0.0,-1.055863886,,-1.0558639,,8.1868429
85746,2014,3000010107.0,38.0,0.0,,,,,8.0954676
85746,2015,3000010107.0,39.0,0.0,,,,Active,1.5688782
85757,2012,3000010179.0,34.0,1.0,,,,Active,8.232309299999999
85757,2013,3000010179.0,35.0,1.0,-0.428661791,-0.526081244,-0.50201458,Active,8.836199800000001
85757,2014,3000010256.0,36.021507,1.0,-0.416839038,0.045610895,0.070283853,Active,8.4235525
85757,2015,3000010179.0,37.072727,1.0,0.36576247100000003,-0.419974899,-0.042798154,Active,1.7557269
85814,2012,3000010193.0,32.0,1.0,,,,Active,8.1134529
85814,2013,3000010193.0,33.0,1.0,0.347653007,,0.347653,Active,7.9833012000000005
85814,2014,3000010193.0,34.0,1.0,-0.059490491,,-0.059490487,Active,8.4948959
85814,2015,3000010193.0,35.0,1.0,0.452202661,,0.45220268,Active,1.1917273000000002
85851,2015,3000010226.0,47.171234000000005,1.0,,,,Active,1.5999864
85856,2012,3000010857.0,32.0,1.0,,,,Active,8.883769000000001
